ID,bl41,C8166,CEM A 301,CEM SS,CEM X 174,DAUDI,HSB2,HT1080,IMR90,JURKAT E6.1,Jurkat tag,MT4,RAJI,RAMOS,WI38,gene_names
ENSG00000266006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4488
ENSG00000266009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266010,0,0,0,0,0,0,3,10,6,0,2,0,0,0,8,GATA6-AS1
ENSG00000266012,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,MIR4764
ENSG00000266013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LINC02079
ENSG00000266014,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Unknown
ENSG00000266015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MIR4309
ENSG00000266016,4,1,0,0,0,3,1,0,0,0,1,4,2,2,1,MIR548Z
ENSG00000266017,19,2,0,8,0,14,3,10,11,14,1,3,7,10,15,MIR4477B
ENSG00000266019,1666,200,0,638,7,702,1829,75,481,1347,599,854,1966,791,208,MIR3609
ENSG00000266028,426,44,7,317,50,296,392,518,767,679,341,529,457,449,1564,SRGAP2
ENSG00000266036,66,21,0,166,1,16,399,17,12,354,157,38,72,46,32,Unknown
ENSG00000266038,5,0,0,0,5,1,1,1,0,4,0,0,0,4,1,MIR4659A
ENSG00000266039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4509-2
ENSG00000266041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4690
ENSG00000266042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266043,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,MIR3649
ENSG00000266048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266049,128,55,6,58,16,148,127,28,135,145,133,166,103,98,144,Unknown
ENSG00000266050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266052,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,MIR4500
ENSG00000266053,62,12,1,26,2,31,37,18,25,40,51,24,30,47,58,NDUFV2-AS1
ENSG00000266059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL140P
ENSG00000266063,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,MIR4771-2
ENSG00000266065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266066,36,10,1,33,11,17,29,5,22,27,40,6,62,4,24,POLRMTP1
ENSG00000266071,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,MIR3617
ENSG00000266072,0,1,0,0,0,1,0,1,2,0,0,1,0,1,4,MIR5693
ENSG00000266074,110,2,10,311,0,6,450,2,394,3227,601,7,0,2,1302,BAHCC1
ENSG00000266075,4,1,0,2,0,0,1,0,5,4,1,1,3,1,5,RN7SL574P
ENSG00000266076,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Unknown
ENSG00000266078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4432
ENSG00000266079,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,Unknown
ENSG00000266086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRSF1
ENSG00000266088,1,6,11,476,45,4,487,56,5,315,325,25,98,0,4,Unknown
ENSG00000266094,581,684,34,666,170,355,926,74,59,3105,2126,897,1420,132,115,RASSF5
ENSG00000266097,2,3,0,7,2,4,21,1,1,6,8,38,3,2,3,MIR5192
ENSG00000266099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MIR5700
ENSG00000266100,27,1,0,5,1,23,35,5,9,42,11,43,6,37,26,LOC101927557
ENSG00000266101,20,2,0,16,1,15,14,10,15,43,16,4,17,2,9,Unknown
ENSG00000266102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Unknown
ENSG00000266104,0,1,0,5,0,3,8,1,6,12,5,2,6,5,5,MIR4326
ENSG00000266105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOC100287539
ENSG00000266106,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Unknown
ENSG00000266107,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,MIR4525
ENSG00000266109,0,1,0,0,0,1,2,0,0,6,0,0,0,0,1,MIR4440
ENSG00000266110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,MIR4423
ENSG00000266111,26,4,0,6,0,11,13,1,18,15,10,8,6,9,43,Unknown
ENSG00000266114,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Unknown
ENSG00000266117,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266120,8,0,0,7,0,6,2,0,0,6,2,2,5,4,2,Unknown
ENSG00000266124,9,0,0,10,1,19,10,2,4,7,3,17,6,7,5,MIR5587
ENSG00000266126,25,2,1,0,1,6,2,1,5,4,11,3,4,4,12,Unknown
ENSG00000266127,0,0,0,0,0,0,0,4,3,0,0,0,0,0,28,ZNF415P1
ENSG00000266128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL366P
ENSG00000266129,5,29,0,0,0,0,0,0,23,2,0,0,0,17,65,SRP68P1
ENSG00000266133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIR4759
ENSG00000266139,2,0,0,2,0,0,3,0,12,4,0,1,1,0,25,MIR4435-2
ENSG00000266140,0,0,0,1,1,0,1,0,0,9,1,0,0,0,0,MIR4533
ENSG00000266144,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,MIR4654
ENSG00000266145,7,9,0,12,0,6,5,0,7,42,27,14,9,1,18,RHOT1P1
ENSG00000266146,0,1,0,1,0,0,11,0,0,47,1,2,0,0,0,MIR5190
ENSG00000266148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MIR5583-1
ENSG00000266149,0,0,0,0,0,0,0,2,8,0,0,0,0,0,14,LOC100192426
ENSG00000266150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,MIR4711
ENSG00000266151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3646
ENSG00000266153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266155,21,0,0,1,0,4,0,1,1,6,2,2,2,6,4,Unknown
ENSG00000266158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL785P
ENSG00000266160,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,RN7SL612P
ENSG00000266162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YWHAEP2
ENSG00000266166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL557P
ENSG00000266168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3147
ENSG00000266171,0,22,0,26,0,0,45,53,171,94,32,64,0,3,180,Unknown
ENSG00000266173,702,121,8,254,49,363,352,103,231,660,309,419,358,394,458,STRADA
ENSG00000266174,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,MIR4666A
ENSG00000266179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266180,5,0,0,0,0,5,0,0,0,0,1,4,5,0,0,MIR4282
ENSG00000266181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266184,0,0,0,3,0,1,1,0,1,2,0,0,0,0,0,Unknown
ENSG00000266185,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,RN7SL804P
ENSG00000266187,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,RN7SL480P
ENSG00000266188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266189,1,0,0,0,0,0,3,0,0,34,2,0,0,0,1,MIR3186
ENSG00000266190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266192,3,4,0,0,3,6,0,12,27,0,1,7,16,0,43,MIR1260B
ENSG00000266194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4661
ENSG00000266195,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,RN7SL163P
ENSG00000266196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unknown
ENSG00000266200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PNLIPRP2
ENSG00000266201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266203,0,1,0,0,0,1,1,0,2,3,0,0,2,0,2,MIR5585
ENSG00000266204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR5589
ENSG00000266206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIR3926-1
ENSG00000266208,19,97,0,70,1,0,198,34,132,79,49,40,0,1,169,Unknown
ENSG00000266210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL371P
ENSG00000266211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3156-3
ENSG00000266213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Unknown
ENSG00000266215,1,0,0,0,0,0,0,0,28,0,0,0,0,0,16,MIR3167
ENSG00000266217,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,Unknown
ENSG00000266222,10,0,0,0,0,0,1,0,0,7,6,27,0,0,0,Unknown
ENSG00000266226,7,0,0,0,0,1,1,0,0,0,0,1,2,1,0,MIR4323
ENSG00000266227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266228,2,0,0,1,1,0,0,3,1,9,0,0,2,0,2,MIR3611
ENSG00000266232,2,0,0,5,0,7,2,6,3,10,1,5,3,1,2,MIR3178
ENSG00000266235,18,0,0,5,0,13,4,0,4,19,4,7,0,4,19,MIR3176
ENSG00000266236,15,3,3,11,1,11,56,6,15,71,20,35,12,16,19,Unknown
ENSG00000266237,33,0,0,6,0,84,3,2,0,4,8,18,9,20,0,Unknown
ENSG00000266240,4,0,0,3,0,0,0,0,1,10,2,0,7,0,0,MIR5091
ENSG00000266242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRAMD4P7
ENSG00000266243,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,MIR4279
ENSG00000266245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4644
ENSG00000266248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266251,1,0,0,2,0,1,0,0,0,30,1,0,0,0,0,Unknown
ENSG00000266255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4475
ENSG00000266256,0,0,0,1,0,0,0,0,3,0,0,0,0,0,10,LINC00908
ENSG00000266258,0,0,0,7,0,0,5,9,20,12,2,7,0,0,10,LINC01909
ENSG00000266261,3,5,0,23,1,1,10,41,78,25,21,8,16,0,57,Unknown
ENSG00000266262,0,0,0,29,0,14,0,5,0,0,0,0,0,0,0,MIR4428
ENSG00000266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,KLF14
ENSG00000266268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266270,0,0,0,1,0,4,4,1,3,2,1,0,7,4,3,Unknown
ENSG00000266273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown
ENSG00000266274,1,0,0,0,0,0,0,0,5,0,0,0,1,0,2,RN7SL138P
ENSG00000266276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4743
ENSG00000266278,0,0,0,0,0,0,0,22,2,0,0,0,0,0,2,LINC01910
ENSG00000266279,2,1,1,2,3,0,0,5,0,0,1,0,0,1,0,Unknown
ENSG00000266282,0,0,0,5,0,4,1,1,4,4,0,0,4,2,1,Unknown
ENSG00000266283,0,0,0,0,0,0,3,36,31,0,3,1,0,0,28,Unknown
ENSG00000266287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3683
ENSG00000266288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Unknown
ENSG00000266289,38,2,1,17,1,17,13,4,14,30,16,8,15,12,15,Unknown
ENSG00000266290,2,0,0,0,0,1,0,0,1,1,0,0,2,2,1,DYNLL2-DT
ENSG00000266291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3180-3
ENSG00000266296,0,0,1,4,0,3,0,1,2,1,2,2,2,1,5,Unknown
ENSG00000266297,1,2,0,2,0,3,3,1,1,2,2,3,2,0,1,MIR744
ENSG00000266299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3118-1
ENSG00000266302,4,13,0,0,0,0,0,0,16,1,0,0,0,18,60,Unknown
ENSG00000266304,0,0,0,5,0,0,1,4,5,5,0,4,0,0,7,Unknown
ENSG00000266305,4,2,0,0,0,2,20,0,0,3,0,4,1,2,0,MIR4518
ENSG00000266306,4,0,0,1,0,2,1,1,0,2,0,0,1,0,1,Unknown
ENSG00000266307,14,0,0,1,0,0,1,0,2,2,4,0,0,2,4,MIR5093
ENSG00000266308,1,1,0,3,0,1,7,0,1,7,3,6,0,0,4,RN7SL510P
ENSG00000266311,0,0,0,1,0,6,0,0,0,2,0,0,3,0,0,Unknown
ENSG00000266312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Unknown
ENSG00000266313,4,2,0,1,0,3,1,0,0,0,0,12,1,1,2,Unknown
ENSG00000266315,0,0,0,1,0,7,1,8,10,1,1,0,4,1,14,MIR4668
ENSG00000266317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL703P
ENSG00000266318,13,0,0,1,0,2,4,0,0,5,0,5,3,4,0,MIR5692A1
ENSG00000266320,3,0,0,1,0,0,0,0,1,2,1,1,0,0,9,MIR3909
ENSG00000266321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIR4293
ENSG00000266324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4663
ENSG00000266325,1,2,0,1,0,0,5,0,0,19,16,2,5,5,0,MIR3665
ENSG00000266327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4503
ENSG00000266328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4536-2
ENSG00000266329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4281
ENSG00000266335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown
ENSG00000266338,1345,335,1,151,16,272,74,521,1541,279,263,580,643,434,1433,NBPF15
ENSG00000266340,1,0,0,0,0,2,0,1,1,0,0,2,0,0,1,Unknown
ENSG00000266341,83,43,1,56,14,66,52,113,290,187,88,74,195,32,326,Unknown
ENSG00000266354,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,MIR4776-1
ENSG00000266356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LINC02074
ENSG00000266364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266365,1,1,0,0,0,1,0,0,1,2,1,0,0,0,2,LOC100996361
ENSG00000266368,0,0,0,8,0,2,2,0,2,13,3,2,2,2,1,Unknown
ENSG00000266369,0,0,0,0,0,1,0,36,0,1,0,0,0,0,0,Unknown
ENSG00000266370,7,2,0,9,1,11,6,0,0,6,8,5,1,9,5,MIR3657
ENSG00000266371,38,15,0,23,1,51,42,14,45,53,15,52,120,18,95,Unknown
ENSG00000266373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Unknown
ENSG00000266378,0,0,0,18,0,1,0,1,21,5,1,0,9,0,86,Unknown
ENSG00000266379,3,0,0,0,0,1,0,0,1,0,0,0,0,5,2,Unknown
ENSG00000266383,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,MIR5002
ENSG00000266385,2,0,0,3,0,0,0,0,3,9,0,0,0,0,6,Unknown
ENSG00000266389,0,0,0,2,0,9,0,0,0,4,1,0,0,1,0,Unknown
ENSG00000266392,0,0,0,2,0,0,10,3,2,19,14,0,0,0,1,MIR4740
ENSG00000266396,7,0,0,0,0,1,0,5,10,0,0,0,0,4,10,MIR4273
ENSG00000266397,11,1,0,2,1,0,20,2,27,20,5,3,3,8,53,Unknown
ENSG00000266401,0,4,0,0,1,13,0,4,1,0,0,23,0,0,3,LOC105371967
ENSG00000266402,139,88,2,162,1,164,93,31,33,56,159,87,136,79,8,SNHG25
ENSG00000266405,20,8,0,23,6,14,22,3,5,52,41,18,8,15,4,CBX3P2
ENSG00000266407,6,0,0,2,0,0,0,0,1,4,4,0,0,0,1,MIR3157
ENSG00000266411,0,1,0,14,0,0,4,14,67,10,9,66,0,0,55,Unknown
ENSG00000266412,3311,2373,137,2963,1099,1729,3199,1468,6707,4901,3338,1422,3201,1671,4443,NCOA4
ENSG00000266415,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,MIR4636
ENSG00000266416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266417,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,MIR4424
ENSG00000266420,3,0,0,1,0,0,0,1,6,0,0,6,0,0,4,RN7SL118P
ENSG00000266421,47,5,0,0,0,5,0,0,0,0,0,46,0,13,0,MIR4451
ENSG00000266423,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,MIR3163
ENSG00000266426,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MIR4719
ENSG00000266431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR5580
ENSG00000266433,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TBC1D3P5
ENSG00000266436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4264
ENSG00000266437,5,5,0,2,1,3,4,0,14,16,6,1,5,6,3,MIR4746
ENSG00000266439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL493P
ENSG00000266441,0,0,0,0,0,0,0,1,10,0,6,0,0,0,7,Unknown
ENSG00000266445,7,1,0,1,0,4,11,3,5,20,3,10,3,1,8,Unknown
ENSG00000266446,13,1,0,10,0,17,0,0,0,0,0,1,18,4,12,Unknown
ENSG00000266448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266449,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,MIR3713
ENSG00000266450,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,Unknown
ENSG00000266454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3179-3
ENSG00000266456,12,4,0,17,1,7,12,1,7,76,9,15,11,21,8,Unknown
ENSG00000266458,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MIR4259
ENSG00000266460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR2392
ENSG00000266463,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3196
ENSG00000266466,30,2,0,14,0,5,11,5,32,59,48,0,2,5,25,Unknown
ENSG00000266467,4,1,0,11,0,18,12,11,28,8,5,13,10,1,82,RN7SL220P
ENSG00000266469,213,116,7,240,31,163,151,72,226,406,275,140,196,131,224,Unknown
ENSG00000266470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266472,5386,903,19,827,137,806,1108,555,1301,1111,1436,619,1904,759,769,MRPS21
ENSG00000266473,41,26,0,41,7,39,83,23,31,77,52,62,59,25,36,Unknown
ENSG00000266477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL616P
ENSG00000266478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR5197
ENSG00000266479,5,0,2,2,4,0,2,0,0,0,4,2,3,0,0,Unknown
ENSG00000266486,0,1,0,0,0,0,0,0,5,0,0,0,0,11,0,Unknown
ENSG00000266489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266490,126,48,7,62,10,71,113,36,75,181,175,68,108,105,61,Unknown
ENSG00000266494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4641
ENSG00000266495,55,41,1,20,9,3,127,9,48,5,7,12,5,38,173,Unknown
ENSG00000266497,0,1,0,0,0,2,1,0,0,3,1,4,2,1,0,RDM1P2
ENSG00000266498,7,3,0,5,0,5,1,4,14,5,13,8,3,1,20,Unknown
ENSG00000266501,1,10,0,6,0,9,6,1,10,23,8,6,23,9,14,Unknown
ENSG00000266502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR5681A
ENSG00000266503,0,0,0,0,0,0,0,0,1,0,0,4,1,0,6,RN7SL162P
ENSG00000266504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RDM1P1
ENSG00000266505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266507,6,0,0,0,0,1,2,0,0,11,4,0,5,0,0,MIR4479
ENSG00000266508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3201
ENSG00000266509,14,8,0,6,0,9,1,0,10,21,10,17,8,10,3,MIR3934
ENSG00000266513,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,Unknown
ENSG00000266514,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,MIR3689F
ENSG00000266515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIR4452
ENSG00000266517,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,MIR4715
ENSG00000266518,1,3,0,0,0,5,0,3,0,0,0,0,5,0,0,MIR4268
ENSG00000266520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Unknown
ENSG00000266521,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Unknown
ENSG00000266522,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,Unknown
ENSG00000266524,0,0,0,0,0,0,42,0,0,4,1,0,0,0,21,GDF10
ENSG00000266525,2,0,0,0,0,3,0,0,2,3,0,0,2,2,0,MIR4650-1
ENSG00000266527,0,11,0,2,0,0,20,3,37,20,43,6,1,1,40,Unknown
ENSG00000266529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTCYBP13
ENSG00000266530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4318
ENSG00000266531,1,3,0,0,0,0,6,0,2,6,1,2,1,0,2,MIR4706
ENSG00000266533,2,3,1,0,0,0,2,7,4,6,0,3,0,0,14,MIR3619
ENSG00000266535,0,0,0,0,0,0,0,0,0,0,1,17,1,0,2,Unknown
ENSG00000266537,2,0,1,4,0,5,4,0,6,4,8,1,2,3,4,Unknown
ENSG00000266538,1,6,0,6,0,0,14,9,25,39,4,21,0,1,53,Unknown
ENSG00000266541,6,0,0,8,0,7,22,1,15,21,6,23,8,5,22,Unknown
ENSG00000266545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR5701-1
ENSG00000266549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Unknown
ENSG00000266553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RN7SL356P
ENSG00000266554,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,LINC01443
ENSG00000266555,0,3,0,0,0,0,0,0,0,0,1,5,0,0,7,MIR3145
ENSG00000266559,0,0,0,1,0,0,0,0,5,0,0,0,0,1,13,MIR4530
ENSG00000266560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LOC100533997
ENSG00000266561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266563,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,EIF1P5
ENSG00000266564,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,MIR4418
ENSG00000266569,4,1,0,0,0,4,0,0,1,2,3,0,2,1,1,RN7SL377P
ENSG00000266570,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,MIR5579
ENSG00000266573,2,0,0,0,0,0,0,0,41,0,0,0,0,0,36,Unknown
ENSG00000266575,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Unknown
ENSG00000266578,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Unknown
ENSG00000266579,21,11,0,7,4,22,18,1,17,32,19,34,10,23,31,Unknown
ENSG00000266580,0,0,0,0,0,0,8,0,1,6,4,0,0,0,5,MIR4254
ENSG00000266581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3166
ENSG00000266582,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,MIR4527
ENSG00000266583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4478
ENSG00000266586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266589,6,2,0,1,0,4,1,1,0,6,0,3,0,1,1,MIR4512
ENSG00000266593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MIR4713
ENSG00000266594,11,3,1,4,4,1,5,5,2,3,5,5,9,7,3,MIR4766
ENSG00000266598,61,0,2,4,0,46,24,4,10,35,7,34,19,25,10,Unknown
ENSG00000266599,0,0,0,0,0,7,0,0,0,4,1,2,1,6,1,Unknown
ENSG00000266601,18,0,0,1,0,8,0,2,1,3,3,10,4,5,7,Unknown
ENSG00000266602,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,Unknown
ENSG00000266604,1,0,0,0,0,1,0,1,0,0,0,0,2,14,1,Unknown
ENSG00000266605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LONRF2P1
ENSG00000266610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RN7SL176P
ENSG00000266611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR4703
ENSG00000266613,1,0,0,0,0,0,0,2,0,0,0,0,1,1,9,COP1P1
ENSG00000266614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266617,0,1,0,0,0,4,1,0,0,1,0,1,1,3,0,MIR3692
ENSG00000266618,2,0,0,0,0,2,0,0,2,2,1,2,1,2,5,MIR4742
ENSG00000266619,3,2,0,1,0,3,2,0,4,6,1,6,2,2,4,MIR4642
ENSG00000266627,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RN7SL202P
ENSG00000266634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3972
ENSG00000266640,3,3,1,0,0,5,1,0,1,1,0,1,3,3,0,MIR4754
ENSG00000266642,141,381,0,184,8,159,180,65,41,233,224,323,218,103,34,Unknown
ENSG00000266643,1,3,0,3,0,1,4,1,1,11,3,6,2,3,4,MIR3677
ENSG00000266644,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,Unknown
ENSG00000266645,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,MIR4299
ENSG00000266647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000266648,1,4,3,6,2,4,4,0,6,2,11,2,13,0,3,Unknown
ENSG00000266649,0,0,0,0,0,0,2,2,2,2,0,0,0,0,17,MIR3126
ENSG00000266651,43,70,2,62,20,85,45,22,31,54,87,34,89,18,11,Unknown
ENSG00000266654,2,0,0,2,1,2,5,0,4,1,3,9,2,1,6,Unknown
ENSG00000266655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3908
ENSG00000266663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIR3169
ENSG00000266664,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,Unknown
ENSG00000266665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MIR4739
ENSG00000266666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,MIR4325
ENSG00000266667,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,Unknown
